,households,latitude,longitude,median_house_value,median_income,ocean_proximity,population,total_bedrooms,total_rooms,House_Age
8981,257,34.0,-118.42,325000,3.2708,0,734,299.0,1139,1
8982,340,34.0,-118.43,314300,3.7614,0,1008,358.0,1340,1
8983,429,33.99,-118.43,323000,3.8021,0,1190,451.0,2092,1
8984,70,33.99,-118.44,275000,5.9641,0,156,72.0,305,1
8985,4930,33.98,-118.44,500001,5.3359,0,7431,5419.0,18132,1
8986,2839,33.99,-118.38,228300,4.6277,0,5127,3039.0,11308,1
8987,568,33.99,-118.37,439100,8.6718,0,1400,564.0,4018,1
8988,614,33.99,-118.36,313700,5.3194,0,1449,648.0,3702,1
8989,520,33.99,-118.37,397000,5.1695,0,1305,543.0,3228,1
8990,1004,33.98,-118.38,500001,6.8112,0,2519,1012.0,7105,1
8991,266,34.0,-118.35,492500,6.431,0,740,226.0,1879,1
8992,504,34.0,-118.35,270400,5.3462,0,1389,503.0,3402,1
8993,459,33.99,-118.35,269100,5.0514,0,1115,439.0,2741,1
8994,524,33.99,-118.36,287100,4.1375,0,1145,548.0,2657,1
8995,364,33.99,-118.36,268900,4.6406,0,909,368.0,2005,1
8996,334,33.99,-118.35,222100,3.2021,0,679,401.0,1764,1
8997,473,34.0,-118.34,314900,5.0407,0,1183,513.0,3183,1
8998,406,34.0,-118.34,313300,5.8993,0,1108,411.0,2863,1
8999,176,34.0,-118.33,247600,4.2917,0,486,169.0,1114,1
9000,359,34.0,-118.34,296800,4.0,0,1018,372.0,2465,1
9001,178,33.99,-118.34,179400,3.7344,0,437,199.0,1107,1
9002,190,33.99,-118.34,183000,3.825,0,497,205.0,1172,1
9003,409,34.0,-118.35,372000,6.939,0,1063,395.0,2894,1
9004,1875,34.13,-118.6,472000,9.1232,0,5452,1934.0,14291,1
9005,131,34.12,-118.58,500001,6.4018,0,324,140.0,718,1
9006,457,34.11,-118.59,407000,6.4504,0,1054,472.0,2396,1
9007,395,34.09,-118.6,438500,7.6091,0,960,438.0,2228,1
9008,176,34.08,-118.6,380000,6.91,0,399,181.0,866,1
9009,64,34.07,-118.6,433300,4.625,0,149,59.0,319,1
9010,41,34.08,-118.69,500001,9.7646,4,117,40.0,204,1
9011,366,34.1,-118.66,500001,10.076,4,907,365.0,2560,1
9012,653,34.11,-118.63,448100,5.8735,0,1521,690.0,3795,1
9013,2118,34.16,-118.67,500001,9.1228,0,6214,2206.0,16544,1
9014,21,34.08,-118.68,500001,3.9934,4,55,17.0,102,1
9015,1227,34.13,-118.68,500001,6.7273,0,3029,1594.0,11251,0
9016,674,34.13,-118.76,500001,6.5571,4,2030,716.0,4355,0
9017,317,34.1,-118.75,377300,4.5333,4,857,402.0,2255,1
9018,4012,34.14,-118.72,318500,5.4032,4,9873,4407.0,23866,0
9019,3931,34.16,-118.78,399200,8.0137,4,12873,4093.0,30405,0
9020,180,34.15,-118.8,356700,6.8474,4,647,179.0,1143,0
9021,379,34.17,-118.75,346100,5.3749,4,1228,387.0,2950,1
9022,965,34.11,-118.84,500001,5.8788,4,2484,1058.0,7508,1
9023,1671,34.14,-118.82,385500,6.9935,4,4054,1730.0,11668,1
9024,466,34.14,-118.79,500001,5.8548,4,1143,504.0,3003,0
9025,584,34.05,-118.74,500001,7.9184,4,2782,686.0,3487,1
9026,172,34.07,-118.86,500001,8.0144,4,970,244.0,1409,1
9027,2173,34.02,-118.88,500001,7.7848,4,5175,2611.0,15990,1
9028,509,34.04,-118.85,500001,8.4476,4,1509,578.0,3837,1
9029,199,34.05,-118.78,500001,6.83,4,487,215.0,1343,1
9030,636,34.06,-118.58,500001,8.8666,0,1560,693.0,4440,1
9031,326,34.02,-118.6,500001,8.4331,4,606,467.0,2043,1
9032,601,34.06,-118.62,500001,7.4001,4,1530,584.0,3546,1
9033,1208,34.02,-118.66,500001,8.7364,4,2750,1465.0,8798,1
9034,540,34.71,-117.76,106700,2.9541,1,1694,625.0,2981,1
9035,1266,34.63,-117.84,115100,4.002,1,4614,1251.0,6739,0
9036,1781,34.58,-117.78,120000,3.8803,1,6163,1864.0,10263,0
9037,510,34.71,-117.96,123900,3.46,1,1733,646.0,3511,1
9038,248,34.74,-118.09,104800,2.4348,1,797,285.0,1218,1
9039,512,34.71,-118.06,150000,2.5764,1,1228,514.0,2606,1
9040,3671,34.68,-118.09,144000,4.0211,1,10493,4171.0,23386,0
9041,1115,34.68,-118.11,140100,5.3267,1,3489,1184.0,7430,0
9042,363,34.69,-118.12,125700,4.6417,1,1219,390.0,2479,1
9043,779,34.68,-118.12,131500,4.6629,1,2439,875.0,5319,1
9044,388,34.69,-118.13,96800,2.75,1,1269,397.0,2156,1
9045,121,34.68,-118.13,102600,4.025,1,347,124.0,718,1
9046,142,34.65,-118.1,187500,2.67,1,425,177.0,873,1
9047,1007,34.71,-118.09,159400,2.4012,1,2602,1182.0,5807,0
9048,1427,34.7,-118.1,141100,4.9806,1,4562,1647.0,10356,0
9049,563,34.7,-118.09,138500,2.8548,1,1543,804.0,4558,0
9050,795,34.71,-118.1,137500,2.415,1,1524,819.0,3914,1
9051,793,34.71,-118.12,104000,2.5179,1,2789,823.0,4230,1
9052,7,34.71,-118.12,225000,1.125,1,14,10.0,40,1
9053,874,34.7,-118.12,130000,4.3229,1,2833,885.0,4915,0
9054,446,34.7,-118.13,93800,1.1296,1,1078,500.0,1943,1
9055,673,34.69,-118.13,108800,3.682,1,1986,765.0,3670,1
9056,523,34.69,-118.12,113500,3.7804,1,1580,501.0,3019,1
9057,602,34.68,-118.14,101100,2.4432,1,1337,662.0,2666,1
9058,360,34.69,-118.14,100300,3.4327,1,1108,374.0,2118,1
9059,489,34.68,-118.14,119600,4.2679,1,1447,485.0,2815,1
9060,309,34.68,-118.14,126500,4.5455,1,775,342.0,1703,1
9061,695,34.68,-118.16,85400,2.5902,1,1571,832.0,2994,1
9062,249,34.69,-118.15,107500,3.25,1,712,234.0,1300,1
9063,861,34.68,-118.16,110900,3.7807,1,2240,900.0,4303,0
9064,2654,34.67,-118.15,146900,3.5732,1,6291,2953.0,12317,0
9065,186,34.65,-118.14,247200,4.6591,1,551,201.0,1257,1
9066,300,34.72,-118.14,118100,4.625,1,1057,361.0,2181,1
9067,882,34.71,-118.16,117200,4.1719,1,2680,998.0,6007,1
9068,250,34.71,-118.15,101400,3.5625,1,709,250.0,1338,1
9069,374,34.71,-118.14,93000,2.8194,1,1482,461.0,2347,1
9070,270,34.71,-118.14,86900,1.1917,1,588,248.0,1164,1
9071,300,34.71,-118.15,97700,2.5278,1,842,309.0,1503,1
9072,290,34.7,-118.14,98400,2.0182,1,678,317.0,1205,1
9073,574,34.7,-118.14,102100,1.2532,1,1071,614.0,1984,1
9074,452,34.7,-118.15,116300,3.9615,1,1192,454.0,2696,1
9075,478,34.7,-118.16,127700,4.8787,1,1365,494.0,2918,1
9076,545,34.69,-118.16,126800,3.9028,1,1974,583.0,3114,1
9077,298,34.69,-118.14,100000,3.2699,1,708,327.0,1439,1
9078,304,34.69,-118.14,94900,2.1167,1,696,327.0,1379,1
9079,571,34.76,-118.28,163600,4.7875,1,1817,601.0,3430,1
9080,330,34.77,-118.19,146400,2.1979,1,704,370.0,2035,1
9081,1278,34.69,-118.2,163400,4.875,1,7694,1503.0,9076,0
9082,724,34.69,-118.17,171900,4.1667,1,2188,803.0,4881,1
9083,724,34.68,-118.17,185600,6.6772,1,2288,773.0,5341,1
9084,1692,34.67,-118.19,167900,5.0285,1,5731,1822.0,11275,0
9085,1389,34.67,-118.17,140300,4.5659,1,3723,1555.0,8352,0
9086,314,34.65,-118.19,126800,3.9963,1,913,326.0,1781,1
9087,233,34.66,-118.17,173200,5.7049,1,731,253.0,1561,0
9088,384,34.67,-118.22,179700,4.3636,1,1162,408.0,2357,1
9089,338,34.66,-118.23,138200,3.6382,1,1059,387.0,2627,1
9090,586,34.66,-118.22,152400,4.9,1,1867,662.0,3810,1
9091,756,34.65,-118.21,140100,3.0441,1,2313,814.0,4001,1
9092,335,34.65,-118.23,136300,3.5673,1,766,348.0,1827,1
9093,106,34.68,-118.27,185400,3.2125,1,314,129.0,552,1
9094,1221,34.65,-118.29,218400,3.3173,1,2837,1372.0,6893,1
9095,299,34.62,-118.32,264900,4.8409,1,884,273.0,1398,1
9096,372,34.58,-118.38,148900,4.3456,1,913,375.0,1859,1
9097,510,34.73,-118.61,156700,5.0839,1,1558,587.0,3080,1
9098,710,34.7,-118.4,151600,4.2941,1,2164,814.0,4122,0
9099,14,34.63,-117.92,137500,1.4091,1,53,26.0,81,1
9100,104,34.59,-117.92,125600,2.7396,1,485,125.0,681,0
9101,999,34.57,-117.93,132700,3.1946,1,3569,1060.0,5613,0
9102,619,34.53,-117.9,135800,3.9766,1,2169,647.0,3484,0
9103,531,34.53,-117.96,141000,3.8594,1,1681,559.0,2907,0
9104,491,34.53,-117.98,135700,4.0945,1,1492,535.0,2815,1
9105,397,34.63,-118.09,99200,1.9722,1,1239,416.0,1537,1
9106,53,34.62,-118.02,96900,2.1413,1,261,55.0,248,1
9107,578,34.63,-118.18,228100,4.1573,1,1677,606.0,3562,1
9108,332,34.61,-118.17,292200,7.1381,1,978,336.0,2465,0
9109,1367,34.6,-118.16,204400,6.4865,1,4098,1549.0,11008,0
9110,443,34.6,-118.12,94500,2.3958,1,1459,497.0,2189,1
9111,397,34.59,-118.15,111400,3.7344,1,1067,429.0,2111,1
9112,930,34.6,-118.16,154100,4.9904,1,3123,1139.0,7294,0
9113,380,34.56,-118.21,262100,4.7097,1,1048,408.0,2472,1
9114,1806,34.63,-118.22,222400,5.3799,1,5839,2145.0,14348,0
9115,426,34.64,-118.21,181100,5.9508,1,1273,427.0,2573,1
9116,537,34.58,-118.12,102600,2.0547,1,1949,650.0,2614,1
9117,483,34.58,-118.13,113500,3.7464,1,1746,475.0,2370,1
9118,1621,34.57,-118.14,167600,3.7636,1,4892,1892.0,9882,0
9119,1104,34.56,-118.12,148500,3.9936,1,3427,1154.0,6446,0
9120,267,34.58,-118.1,103500,3.275,1,774,306.0,1489,1
9121,573,34.58,-118.1,106900,2.6658,1,1517,603.0,2843,1
9122,3933,34.57,-118.1,138100,3.3086,1,11973,4335.0,20377,0
9123,1535,34.57,-118.09,142900,4.5266,1,4970,1683.0,9761,0
9124,168,34.58,-118.08,146600,4.1719,1,631,186.0,1113,0
9125,567,34.58,-118.07,107400,4.0147,1,1929,601.0,3416,1
9126,260,34.58,-118.06,109300,3.86,1,899,258.0,1493,1
9127,811,34.58,-118.08,116300,3.0101,1,2169,857.0,3851,1
9128,1790,34.56,-118.07,145500,4.2329,1,5871,1821.0,10264,0
9129,824,34.56,-118.08,137200,4.5615,1,2846,887.0,5144,1
9130,1598,34.58,-118.03,154300,4.0729,1,4546,1780.0,9849,0
9131,1529,34.57,-118.02,151300,5.083,1,5391,1706.0,10655,0
9132,430,34.55,-118.01,137400,4.071,1,1368,530.0,2701,0
9133,2651,34.55,-118.08,141800,4.5237,1,8152,2971.0,16181,0
9134,404,34.51,-118.07,239900,4.8667,1,1236,459.0,2798,1
9135,2803,34.43,-118.37,225200,5.9507,1,8721,2866.0,17339,1
9136,496,34.41,-118.4,500001,10.0285,0,1573,560.0,4443,1
9137,580,34.52,-118.35,333300,5.9171,1,1710,592.0,3490,1
9138,717,34.52,-118.22,311600,6.5538,1,2298,735.0,4524,0
9139,790,34.5,-118.26,340400,4.7778,1,2275,908.0,5813,0
9140,370,34.46,-118.27,294000,4.7437,1,1119,405.0,2184,0
9141,459,34.44,-118.13,319100,4.8295,1,1773,465.0,2726,0
9142,540,34.49,-117.89,150800,3.7043,1,1502,598.0,3449,1
9143,299,34.48,-117.96,159400,4.5769,1,806,342.0,1896,1
9144,472,34.45,-117.79,165000,3.2765,1,1355,597.0,2986,1
9145,4490,34.4,-118.46,195300,4.542,0,10475,4798.0,25957,1
9146,216,34.45,-118.5,220200,6.0097,0,689,190.0,1290,1
9147,1004,34.52,-118.5,251800,5.9263,1,3032,1056.0,6577,0
9148,17,34.47,-118.48,187500,3.375,0,29,12.0,84,1
9150,162,34.44,-118.52,185000,5.3209,0,519,148.0,934,1
9151,484,34.44,-118.53,233200,5.1163,0,1356,507.0,3013,1
9152,158,34.45,-118.53,185500,5.2374,0,508,149.0,828,1
9153,193,34.44,-118.53,217800,6.0398,0,650,195.0,1285,1
9154,2320,34.46,-118.52,236200,6.1281,0,7270,2527.0,15341,0
9155,959,34.45,-118.53,220100,5.5981,0,3002,969.0,5509,0
9156,1233,34.43,-118.51,253700,6.1082,0,3733,1258.0,8510,1
9157,513,34.42,-118.46,169500,4.7007,0,1884,525.0,2988,1
9158,215,34.5,-118.44,359000,8.1344,1,1355,220.0,1514,0
9159,2440,34.44,-118.45,187900,4.6861,0,7030,2574.0,13406,1
9160,1357,34.43,-118.49,199600,5.4829,0,4453,1409.0,8244,1
9161,743,34.42,-118.49,213400,4.4107,0,2082,756.0,4166,1
9162,258,34.42,-118.48,229000,5.0166,0,728,259.0,1375,1
9163,201,34.42,-118.47,238500,3.038,0,530,228.0,913,1
9164,508,34.42,-118.47,183000,5.2887,0,1763,524.0,3223,1
9165,576,34.42,-118.43,218300,6.2971,0,1799,580.0,3600,1
9166,3886,34.43,-118.43,194600,4.2037,0,9842,4386.0,21113,0
9167,2169,34.44,-118.55,237700,6.3277,1,7087,2366.0,15348,1
9168,169,34.42,-118.56,450000,1.9667,0,233,270.0,966,0
9169,826,34.59,-118.61,167100,4.0579,1,2062,896.0,4028,0
9170,2311,34.53,-118.7,236300,5.4284,1,7158,2474.0,14275,0
9171,386,34.43,-118.66,155000,3.775,1,1556,469.0,2356,0
9172,105,34.47,-118.59,154600,4.2391,1,8733,98.0,538,0
9173,398,34.31,-118.61,285200,5.0151,0,868,458.0,1949,0
9174,1222,34.39,-118.52,228100,3.6625,0,3384,1275.0,5477,1
9175,597,34.38,-118.53,136100,3.227,0,2305,607.0,2288,1
9176,328,34.38,-118.54,262100,6.8299,0,1044,309.0,2096,1
9177,1393,34.4,-118.52,311200,5.305,0,4768,1557.0,7748,0
9178,593,34.37,-118.53,333700,3.9118,0,1342,852.0,3839,0
9179,287,34.37,-118.54,323700,7.6059,0,917,301.0,2051,1
9180,646,34.36,-118.52,500001,5.8703,0,2024,712.0,4222,0
9181,1038,34.37,-118.55,278100,6.776,0,3331,1063.0,7010,1
9182,707,34.37,-118.56,202600,4.8536,0,1984,728.0,3927,1
9183,3790,34.41,-118.55,265100,5.8602,0,9936,3945.0,21086,0
9184,999,34.38,-118.55,282900,6.3002,0,2803,1028.0,6246,1
9185,2707,34.41,-118.56,320900,5.6798,0,6902,3224.0,17313,0
9186,1279,34.39,-118.55,323300,6.8419,0,3789,1317.0,8726,1
9187,613,34.38,-118.61,329500,6.6916,1,1787,883.0,5989,0
9188,225,34.24,-117.86,14999,4.1932,1,628,267.0,803,1
9189,53,34.23,-118.12,162500,3.9583,1,147,69.0,433,1
9190,32,34.32,-118.35,191700,1.9875,0,54,29.0,102,1
9191,314,34.3,-118.38,183000,4.1125,0,903,355.0,1622,1
9192,68,34.36,-118.29,375000,4.5491,1,275,99.0,503,1
9193,199,37.34,-119.53,179500,2.3482,1,571,702.0,4047,1
9194,39,37.32,-119.51,214300,3.5893,1,88,78.0,362,1
9195,308,37.29,-119.56,114600,3.0924,1,798,451.0,2391,1
9196,629,37.21,-119.45,95600,2.9449,1,1603,726.0,3538,1
9197,267,37.09,-119.65,106300,3.55,1,707,254.0,1280,1
9198,481,37.39,-119.59,106500,3.5446,1,1164,611.0,3273,1
9199,397,37.39,-119.66,124100,2.7813,1,1003,410.0,2106,0
9200,347,37.35,-119.68,119800,3.1326,1,925,386.0,2307,1
9201,369,37.38,-119.72,103700,2.6071,1,989,424.0,2131,1
9202,405,37.32,-119.65,122300,2.3565,1,820,448.0,2161,1
9203,489,37.31,-119.64,104400,2.8393,1,1267,530.0,2654,1
9204,269,37.29,-119.6,137500,2.625,1,712,325.0,1722,1
9205,474,37.33,-119.62,147800,3.0224,1,1268,621.0,3389,0
9206,375,37.23,-119.91,94400,3.625,1,1042,389.0,2171,1
9207,146,37.1,-119.85,80700,3.375,1,413,168.0,828,0
9208,512,37.19,-119.68,96100,2.8167,1,1508,589.0,3113,0
9209,857,37.19,-119.77,113600,4.1099,1,2383,872.0,5212,0
9210,913,37.27,-119.67,123100,2.7413,1,2284,981.0,5087,1
9211,278,37.11,-120.31,112500,2.4054,1,985,301.0,1696,1
9212,275,37.04,-120.35,46300,2.9306,1,858,292.0,1495,1
9213,290,37.04,-120.25,91700,3.2868,1,1006,317.0,1724,1
9214,354,37.12,-120.16,79200,1.9073,1,1261,392.0,1995,1
9215,238,37.11,-120.27,75900,2.6694,1,674,234.0,1277,1
9216,456,37.11,-120.25,50500,1.5319,1,1285,466.0,2062,1
9217,253,37.11,-120.26,50700,1.2794,1,627,254.0,1097,1
9218,210,37.12,-120.27,52300,1.7279,1,597,236.0,1142,1
9219,245,37.12,-120.27,57000,1.9464,1,639,258.0,1219,1
9220,619,37.12,-120.27,81500,2.9861,1,1580,628.0,3328,1
9221,227,37.13,-120.26,58800,2.0278,1,648,250.0,1239,1
9222,193,36.99,-120.43,63800,2.9688,1,673,199.0,1027,1
9223,281,36.88,-120.29,83900,2.4219,1,943,297.0,1391,1
9224,149,36.95,-120.06,61900,2.125,1,454,134.0,646,1
9225,190,36.94,-120.06,64300,2.2375,1,700,183.0,901,1
9226,644,36.93,-120.04,63300,2.6941,1,2074,699.0,3606,1
9227,505,36.95,-120.05,65200,2.2527,1,1339,534.0,2287,1
9228,276,36.98,-120.21,92200,2.6012,1,861,303.0,1667,1
9229,114,36.96,-120.16,156300,3.0,1,393,104.0,508,1
9230,536,36.96,-120.11,95300,3.8952,1,1624,570.0,3344,1
9231,71,37.06,-120.08,95800,1.9063,1,213,76.0,402,1
9232,673,37.0,-120.09,74600,3.4598,1,2374,675.0,3761,1
9233,1033,37.02,-120.06,84900,3.5258,1,3840,1080.0,6301,1
9234,225,37.04,-119.94,88500,3.125,1,766,253.0,1636,1
9235,295,37.02,-120.09,81600,3.7143,1,1057,297.0,1608,0
9236,356,36.96,-119.95,96000,2.6087,1,1327,379.0,1996,1
9237,474,36.95,-120.02,53900,1.8431,1,1976,482.0,2115,1
9238,415,36.94,-119.9,98500,4.277,1,1360,408.0,2513,1
9239,481,36.97,-119.85,102400,4.475,1,1607,477.0,2872,1
9240,488,36.93,-119.88,101200,4.5347,1,1590,520.0,3174,1
9241,205,36.93,-119.87,111800,4.3625,1,702,209.0,1429,1
9242,397,36.98,-120.07,59600,2.5388,1,1399,379.0,1790,1
9243,516,36.98,-120.06,60400,1.4712,1,1724,575.0,2710,1
9244,697,36.98,-120.05,61800,2.5288,1,2463,739.0,3705,1
9245,401,36.97,-120.05,47100,1.8444,1,983,427.0,2029,1
9246,334,36.97,-120.06,52800,1.625,1,1220,364.0,1542,1
9247,408,36.97,-120.07,48000,1.5662,1,1564,403.0,1563,1
9248,226,36.96,-120.07,96500,3.6181,1,557,239.0,1457,1
9249,601,36.97,-120.08,94200,3.8257,1,1458,589.0,3356,1
9250,274,36.96,-120.1,90900,4.8187,1,910,317.0,2100,1
9251,503,36.95,-120.09,119400,4.1544,1,1425,511.0,3222,1
9252,363,36.96,-120.08,73800,3.1136,1,954,349.0,2074,1
9253,171,36.95,-120.08,70700,2.4196,1,476,211.0,1164,1
9254,231,36.97,-120.07,55000,1.6071,1,587,240.0,968,1
9255,399,36.97,-120.06,61700,1.4044,1,1208,428.0,1859,1
9256,233,36.96,-120.05,52300,1.4267,1,1092,261.0,1000,1
9257,248,36.95,-120.05,52500,1.4,1,913,254.0,696,1
9258,287,36.96,-120.06,61400,1.6534,1,723,295.0,1288,1
9259,211,36.96,-120.07,66100,2.2898,1,471,216.0,963,1
9260,273,36.96,-120.07,65200,1.4511,1,549,283.0,1268,1
9261,522,36.97,-120.04,51600,1.8973,1,1845,526.0,2129,1
9262,491,36.96,-120.04,51800,1.3713,1,2091,506.0,2126,1
9263,304,36.95,-120.04,48300,1.3594,1,1334,347.0,1528,1
9264,254,36.9,-119.98,62300,2.5833,1,820,239.0,1284,1
9265,640,36.92,-119.81,121300,4.665,1,2047,710.0,4795,1
9266,433,36.86,-119.98,65000,3.0234,1,1933,482.0,2366,1
9267,427,36.87,-120.13,61700,2.234,1,1765,468.0,2089,1
9268,205,38.1,-122.49,307000,4.9286,3,491,244.0,1226,1
9269,630,38.14,-122.54,392100,7.5412,3,1659,603.0,4431,1
9270,906,38.1,-122.55,255600,5.0029,3,2341,892.0,5188,1
9271,346,38.15,-122.62,334900,6.4092,0,1127,341.0,2259,1
9272,224,38.13,-122.59,290900,5.3755,0,601,231.0,1589,1
9273,190,38.15,-122.58,423200,7.5,0,682,177.0,1302,0
9274,682,38.11,-122.57,215300,3.1981,3,1583,734.0,2863,1
9275,723,38.11,-122.57,228600,3.4705,3,1706,748.0,3521,1
9276,1166,38.12,-122.59,287900,6.0132,0,3445,1145.0,7784,1
9277,770,38.12,-122.58,309500,4.9286,3,1912,871.0,5027,1
9278,336,38.11,-122.6,201600,3.8068,0,873,328.0,1752,1
9279,1253,38.11,-122.6,301500,5.3962,0,3594,1294.0,8642,1
9280,632,38.11,-122.65,279200,5.5524,0,1968,616.0,3891,1
9281,756,38.09,-122.61,368700,6.9081,0,2311,821.0,6205,1
9282,2200,38.1,-122.58,276300,4.6463,3,5600,2300.0,11872,1
9283,1623,38.08,-122.58,285600,5.615,3,4406,1637.0,10839,1
9284,201,38.07,-122.55,345000,6.7232,3,555,235.0,1495,0
9285,2060,38.09,-122.56,209800,4.1705,3,4684,2123.0,9614,1
9286,2615,38.06,-122.56,295300,5.0965,3,6109,2721.0,15622,1
9287,713,38.07,-122.55,350800,3.0573,3,1894,709.0,3392,1
9288,701,38.07,-122.41,435900,6.0433,3,1812,708.0,4536,1
9289,1880,38.06,-122.51,118800,3.0742,3,5162,1935.0,9493,1
9290,284,38.01,-122.53,67500,3.4432,3,472,292.0,1495,1
9291,937,38.03,-122.44,179200,4.1289,3,2146,1042.0,4284,1
9292,800,38.01,-122.45,252700,4.3182,3,2196,832.0,4501,1
9293,489,38.01,-122.53,310900,5.4781,3,1318,531.0,3121,1
9294,543,38.0,-122.51,274200,3.9519,3,1157,536.0,2449,1
9295,8,38.0,-122.49,400000,7.7197,3,19,8.0,48,1
9296,1172,38.03,-122.55,293200,6.0902,3,3063,1169.0,7174,1
9297,320,38.03,-122.57,387700,6.5253,3,911,322.0,2330,1
9298,283,38.03,-122.56,324800,6.5249,3,815,290.0,1887,1
9299,406,38.04,-122.59,397300,8.3646,3,1238,455.0,3412,1
9300,1409,38.02,-122.57,314000,5.6512,3,3798,1487.0,9531,1
9301,398,38.01,-122.56,239500,4.6,3,840,400.0,2144,1
9302,742,38.02,-122.55,361500,6.4978,3,1928,711.0,4985,1
9303,611,38.01,-122.55,342200,6.3314,3,1657,577.0,3966,1
9304,800,38.0,-122.54,277000,3.18,3,1694,826.0,3416,1
9305,722,38.0,-122.55,301100,3.9265,3,1395,803.0,3119,1
9306,330,37.99,-122.54,444000,7.3521,3,818,348.0,2236,1
9307,1464,37.98,-122.52,324200,2.8903,3,2962,1571.0,6555,1
9308,264,37.98,-122.54,371900,5.5083,3,607,316.0,1758,1
9309,585,37.99,-122.55,319900,4.8993,3,1398,555.0,3306,1
9310,354,37.98,-122.53,500001,8.5759,3,810,336.0,2390,1
9311,795,37.98,-122.55,337500,3.293,3,1581,828.0,3807,1
9312,626,37.99,-122.51,433300,5.5791,3,1541,632.0,4138,1
9313,679,37.98,-122.51,487800,6.0762,3,1830,699.0,4801,1
9314,1025,37.97,-122.51,329400,3.2462,3,2100,1089.0,4296,1
9315,957,37.99,-122.47,439200,7.494,3,2468,1002.0,7274,1
9316,162,37.98,-122.46,500001,12.0933,3,427,189.0,1325,0
9317,764,37.99,-122.49,420800,6.994,3,1916,755.0,5470,1
9318,174,37.98,-122.49,451700,6.4271,3,460,178.0,1256,1
9319,132,37.97,-122.53,200000,1.9063,3,228,119.0,205,1
9320,419,37.97,-122.53,270800,2.5125,3,700,451.0,1560,1
9321,910,37.97,-122.53,287500,2.6036,3,1831,953.0,3595,1
9322,737,37.97,-122.54,352100,5.6263,3,1833,762.0,4193,1
9323,169,37.97,-122.52,231300,2.75,3,265,194.0,563,1
9324,653,37.96,-122.51,263800,3.6863,3,1574,684.0,3302,1
9325,352,37.96,-122.52,331000,5.2818,3,818,346.0,2012,1
9326,314,37.97,-122.53,268800,3.5588,3,621,322.0,1340,1
9327,69,37.95,-122.52,500001,6.2862,3,179,57.0,350,1
9328,197,37.96,-122.53,290800,3.9917,3,413,194.0,908,1
9329,815,37.95,-122.47,187500,3.9712,3,1986,839.0,3769,1
9330,25,37.96,-122.5,212500,6.1359,3,45,20.0,100,1
9331,1812,37.97,-122.5,187500,2.7273,3,5917,1902.0,6526,1
9332,249,38.01,-122.64,292000,5.5789,4,678,258.0,1336,1
9333,229,38.01,-122.64,266700,3.7321,4,551,232.0,1199,1
9334,369,38.01,-122.68,255400,4.2011,4,825,392.0,1865,1
9335,292,38.03,-122.7,309100,4.1379,4,624,308.0,1410,1
9336,255,38.01,-122.65,305400,5.0766,4,708,280.0,1428,1
9337,833,37.97,-122.59,275200,4.5625,4,1872,856.0,4036,1
9338,1349,37.99,-122.61,289600,4.4375,4,3108,1488.0,7737,1
9339,56,37.97,-122.62,316700,7.7006,4,150,62.0,370,1
9340,827,37.99,-122.59,302000,4.1659,3,1899,871.0,4869,1
9341,449,38.0,-122.6,246600,4.1098,0,1100,462.0,2198,1
9342,1258,38.01,-122.59,414300,6.1724,3,3450,1307.0,8814,1
9343,400,37.99,-122.57,320100,4.9674,3,926,425.0,2404,1
9344,1027,37.99,-122.57,336900,4.1711,3,2466,996.0,5587,1
9345,522,37.98,-122.57,355000,4.625,3,1178,552.0,2860,1
9346,639,37.98,-122.58,316300,4.6905,3,1553,649.0,3675,1
9347,197,37.98,-122.58,292200,4.9615,3,467,216.0,1180,1
9348,557,37.98,-122.56,345700,4.8056,3,1111,542.0,2649,1
9349,306,37.97,-122.56,398900,4.6944,3,735,324.0,1833,1
9350,1027,37.97,-122.57,382100,3.5055,3,2177,1115.0,5416,1
9351,253,37.97,-122.55,500001,7.1155,3,731,291.0,2232,1
9352,471,37.96,-122.57,500001,9.1834,3,1449,468.0,3458,1
9353,410,37.95,-122.56,500001,6.1444,4,933,411.0,2677,1
9354,241,37.94,-122.56,500001,10.6272,3,653,242.0,2023,1
9355,67,37.96,-122.64,500001,9.5551,4,151,58.0,377,1
9356,208,37.96,-122.54,500001,10.129,3,596,204.0,1552,1
9357,449,37.96,-122.54,500001,4.3083,3,996,495.0,2534,1
9358,386,37.95,-122.54,435700,5.697,3,971,400.0,2310,1
9359,628,37.95,-122.52,468800,7.8904,3,1675,631.0,4448,1
9360,1888,37.95,-122.53,271300,3.5838,3,2980,1979.0,7446,1
9361,626,37.96,-122.53,470500,8.3935,3,1549,620.0,4385,1
9362,347,37.93,-122.53,393200,6.6125,3,887,362.0,2171,1
9363,430,37.93,-122.54,431800,5.5385,3,970,470.0,2998,1
9364,788,37.94,-122.54,435200,4.4081,3,1519,775.0,3670,1
9365,792,37.94,-122.54,405500,5.1834,3,1550,804.0,3990,1
9366,241,37.94,-122.52,500001,5.9582,3,600,284.0,1804,1
9367,247,37.94,-122.53,200000,4.7344,3,384,255.0,878,1
9368,507,37.93,-122.52,333900,5.0779,3,1219,502.0,2782,1
9369,464,37.92,-122.51,375000,3.7647,3,1022,541.0,2622,1
9370,75,37.92,-122.52,500001,14.5833,3,163,64.0,421,1
9371,306,37.92,-122.53,410500,5.5379,3,723,301.0,1741,1
